date,campaign_id,campaign_name,adset_name,ad_name,account_name,country,clicks,imps,spend,purchase_total,purchase_total_value,CTR
2023-12-15,23853477230890245,2964ae3c0066bae474c012c523f038feee41eb02b3afe4c0894c34671ed4f802,36cff485a03916dc16072e0a750ad62f741043d5fdb1e403b52a24e771e16ee8,b56f5d504c589ef593e95ade407f1b2398830fd922702877fa72eaf7f50bf6de,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,15,990,11.93,2,427.0,1.5151515151515151
2023-12-15,23853477230890245,2964ae3c0066bae474c012c523f038feee41eb02b3afe4c0894c34671ed4f802,7241893297e3d0c0a98fa947caf623d517fedcbbe7eb31cda109e54c3af17887,dcd89555cf79b3bb2f8e654186e1e023f17d762ccca435189cd3172cd511473f,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,9,1840,18.36,3,254.95,0.4891304347826087
2023-12-15,23852059773990245,d980e5c7878a518d336fe59f221d0cec5846976dfb361578e526b9d2633c16fe,a0ac820ad72178916da012d24678c2e3d68e135eb5c3cba53e7329fd04735729,f2c8f83e3769a3a6dccc09ff8864f3b7c05808ea9fc2eb568e8e3256ca7defbe,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,19,3979,59.71,5,542.8,0.4775069112842423
2023-12-15,23853477225750245,37b6c41797ac658eddf156b7ddc8510ea165753ee56f0d738ee4d7358d9ca01f,c28c18b3de8012826dab4540fbcb376f3fe8704806275564b7303cf89a999be1,68b8d6351e6af7290a05004aeb39547cf886153f694e7e4c127548852f22ffd2,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,4,554,6.86,1,83.23,0.7220216606498195
2023-12-15,23853477225750245,37b6c41797ac658eddf156b7ddc8510ea165753ee56f0d738ee4d7358d9ca01f,8c0e1ec0cbddbdd7c5809503a89a3aa3d2408d90b9304b37f1d3dc92c55769f3,0cdfeea0bef7d246edc73818365945f0db7664d1a6d33ca4a63666aad8c06c04,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,30,3411,40.58,1,188.59,0.8795074758135445
2023-12-15,23852076784030245,8981f6e12a7544c9cc045d49e9b3454ebd3a2daed95b9d5e5abe75a659f784cd,c4b10637f2bfcca94d200f376a9018bc6fbfd9e0b7f399d66a03b4ee4a1bfdcf,8d713347a6453ef176b406c004d4808cd1b2b910f482da7e965c1bbe8cb55e7d,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,37,2839,48.96,6,1748.32,1.3032758013384995
2023-07-10,23852059773990245,d980e5c7878a518d336fe59f221d0cec5846976dfb361578e526b9d2633c16fe,a0ac820ad72178916da012d24678c2e3d68e135eb5c3cba53e7329fd04735729,1fb6991bebb072337ee173b5dddc238d2e5dff2daef1bfc219044ce6910845d8,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,362,24475,288.83,5,688.8,1.4790602655771197
2023-07-10,23853477230890245,2964ae3c0066bae474c012c523f038feee41eb02b3afe4c0894c34671ed4f802,92cdd8a7959c739d42994043a3d2943d15166538855a2cccafad49415d7e931a,4728df041c8faf1bd975a251f5c1f960c2fa9741c5cbf7d89ecb618a985c23e4,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,33,7019,51.46,3,182.0,0.4701524433680011
2023-07-10,23855031716730245,f8f96e471cec8f75e9faea9edc5fd2016dcb3e1bf0281f988e5caccd13768503,152956735a77181aa853263ad957d6b8a94a5428cd90d2c7e8df249c85fd9fec,7ecb1254def01ca40648b42676e7c0db01ff5338605d7b94d61579dc78dd8577,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,51,2294,32.37,4,253.5,2.223190932868352
2023-07-10,23852059773990245,d980e5c7878a518d336fe59f221d0cec5846976dfb361578e526b9d2633c16fe,a0ac820ad72178916da012d24678c2e3d68e135eb5c3cba53e7329fd04735729,5de90d4af5e93f22b60ebb44e89a8b35262f059bb488751664aaeb27eab7900b,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,9,4812,29.49,1,119.0,0.1870324189526184
2023-07-10,23855031716730245,f8f96e471cec8f75e9faea9edc5fd2016dcb3e1bf0281f988e5caccd13768503,152956735a77181aa853263ad957d6b8a94a5428cd90d2c7e8df249c85fd9fec,1b27cadd89117e3651eafaf81ad5f7459f9ce691f35aaeace0c0a4962cf089cb,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,92,13487,97.58,3,359.1,0.6821383554533995
2023-07-10,23853477230890245,2964ae3c0066bae474c012c523f038feee41eb02b3afe4c0894c34671ed4f802,52d0813e20a274d86387c4bd517c5d3843f5f4bc353b6946c7c98d7afab60ab2,71b8f5c5c5195b00c67326d3c64417abbed561a8ee5fd7ee172a34d73b8e441a,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,43,12512,74.84,3,477.6,0.3436700767263427
2023-07-10,23852076784030245,8981f6e12a7544c9cc045d49e9b3454ebd3a2daed95b9d5e5abe75a659f784cd,c4b10637f2bfcca94d200f376a9018bc6fbfd9e0b7f399d66a03b4ee4a1bfdcf,8d713347a6453ef176b406c004d4808cd1b2b910f482da7e965c1bbe8cb55e7d,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,102,18776,125.04,4,119.97,0.5432466979122283
2025-04-09,6663664836817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,9c1eaf7381d6804825ac1bb584c0d75c974aa830cc3fd51276cc0d091c5033b7,91ff5984b95036e3fadfedcb36ef39105c90a528819bb13d2eea09362adb8549,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,613c0e36acaa2ffad731fc0824c05107a8ce587122f5a2e08295c7f760fc05f7,48,1400,40.941738,2,20.0,3.428571428571429
2025-04-09,6663664836817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,9c1eaf7381d6804825ac1bb584c0d75c974aa830cc3fd51276cc0d091c5033b7,e2cc6ca910b3273a8251b2514b105a04f6c3cddbe4b5dc2cf949a5b11e470b92,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,86936315fce40c126916c0c980e24be16cd8fd390243c6740f58c62d08cea336,10,625,17.51,1,10.0,1.6
2025-04-09,6663664836817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,80894538b7634e5cb59c2d7fbdd4d272f850fd30301a05bf90496a8929b40d5a,f9722b2e3ed1f1262a47efee6b2261bced4bd8cfb4b9810f7328ce191e1d8f32,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,107,4049,216.22,4,40.0,2.642627809335638
2025-04-09,6663664836817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,9c1eaf7381d6804825ac1bb584c0d75c974aa830cc3fd51276cc0d091c5033b7,475ba7534273fdc91671bccd1daa76c2f9932657714c9174942a641eb201bb6b,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,3,31,1.46,1,10.0,9.67741935483871
2025-04-09,6663664836817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,ca2fc798cf7d36ecb1187b663430c623425448914f1906835cf05d35b7728029,cc855014505dafb7fc54af7263744605908c3ed2c849d9014f8ba52ddb924b65,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,53,4076,160.36,1,10.0,1.3002944062806674
2025-04-09,6663664836817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,ca2fc798cf7d36ecb1187b663430c623425448914f1906835cf05d35b7728029,7cdf7509249dd99fbcd9396e423c7f403f9c831b0f953d39c95c8bd40b02bf63,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,77,5572,259.37,3,69.0,1.3819095477386936
2025-04-09,6663664836817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,9c1eaf7381d6804825ac1bb584c0d75c974aa830cc3fd51276cc0d091c5033b7,8cbbdb62f7b703b2178e22c56e2fd7b54647130e15242bac89b94f95970c930e,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,b4043b0b8297e379bc559ab33b6ae9c7a9b4ef6519d3baee53270f0c0dd3d960,15,772,32.59,1,10.0,1.9430051813471505
2025-04-09,6663664836817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,9c1eaf7381d6804825ac1bb584c0d75c974aa830cc3fd51276cc0d091c5033b7,475ba7534273fdc91671bccd1daa76c2f9932657714c9174942a641eb201bb6b,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,86936315fce40c126916c0c980e24be16cd8fd390243c6740f58c62d08cea336,37,890,41.87,2,59.0,4.157303370786517
2025-04-09,6663664836817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,9c1eaf7381d6804825ac1bb584c0d75c974aa830cc3fd51276cc0d091c5033b7,91ff5984b95036e3fadfedcb36ef39105c90a528819bb13d2eea09362adb8549,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,b4043b0b8297e379bc559ab33b6ae9c7a9b4ef6519d3baee53270f0c0dd3d960,82,1958,73.755116,1,49.0,4.187946884576098
2025-04-09,6663664836817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,9c1eaf7381d6804825ac1bb584c0d75c974aa830cc3fd51276cc0d091c5033b7,475ba7534273fdc91671bccd1daa76c2f9932657714c9174942a641eb201bb6b,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,4b650e5c4785025dee7bd65e3c5c527356717d7a1c0bfef5b4ada8ca1e9cbe17,15,769,25.01,1,10.0,1.950585175552666
2025-04-09,6663664836817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,80894538b7634e5cb59c2d7fbdd4d272f850fd30301a05bf90496a8929b40d5a,7af577156510ee694bfe0d54c3c3b5854b6ca584e32d36419047a5dafd2143b8,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,273,10017,614.8,5,50.0,2.7253668763102725
2025-04-09,6663664836817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,9c1eaf7381d6804825ac1bb584c0d75c974aa830cc3fd51276cc0d091c5033b7,91ff5984b95036e3fadfedcb36ef39105c90a528819bb13d2eea09362adb8549,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,86936315fce40c126916c0c980e24be16cd8fd390243c6740f58c62d08cea336,272,6424,222.345129,3,30.0,4.2341220423412205
2025-04-09,6608756554617,15ca546af6e3ffe98eca1caaa2d0b89d8e3322945587bf184bbbec6f4ad9dcc2,97cc252894654d521fdaa06ca7762f8e5634e13ad3843c0422c38b6c972afe71,ef9c3038b1afad2f704b0961660e34a6f169d71e759fe88f3452f047d8ebcfeb,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,60,2031,66.86,2,98.0,2.954209748892171
2025-04-09,6663664836817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,80894538b7634e5cb59c2d7fbdd4d272f850fd30301a05bf90496a8929b40d5a,91ff5984b95036e3fadfedcb36ef39105c90a528819bb13d2eea09362adb8549,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,962,23614,995.87,17,287.0,4.073854493097316
2025-04-09,120216565947780246,9bb1960d22cf53e242543f0f90d47482858a323790e82a3f00ca149b29684bcd,27c187a75e2563c0abb5c7327081b535a68e3d2c23d3e5daa41ca4227243008f,263904eeea71d5f4e8b7aa9cee27b09c18cc328650dc8ab8b1918580a4811636,4f43c8db6c11029f6272df452d56b4a4e72fdd02a49abd9abad54af2f0fe08d8,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,11,815,15.65,1,120.6,1.3496932515337423
2025-04-09,120215618818100246,ec9b08f60e2cbbd3b18dde7ecb6c2d4bc4f6eefdab2b3130fa26d11185941a0e,ec9b08f60e2cbbd3b18dde7ecb6c2d4bc4f6eefdab2b3130fa26d11185941a0e,50180efcfa14afd649e5c4f26a87b82ab86bec2f29a208430a8af915db0e1a3c,4f43c8db6c11029f6272df452d56b4a4e72fdd02a49abd9abad54af2f0fe08d8,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,26,2970,45.46,1,26.5,0.8754208754208754
2023-02-12,23852676255340245,af4793a59cadcba2d99e611cea8c94463fbd45faffe64d438551d3f0326606ec,0594b0626bf68b46b34d4cb7bc4a8cc8a9d729224491d7f286c25c2bf4987514,7bb2c357194ebf20ae5a2d3886ed7a76c2e38618b2bbacb74ca033618d4fd5c0,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,50,4894,25.85,3,322.78,1.021659174499387
2023-02-12,23852059773990245,d980e5c7878a518d336fe59f221d0cec5846976dfb361578e526b9d2633c16fe,a0ac820ad72178916da012d24678c2e3d68e135eb5c3cba53e7329fd04735729,ee1c3956d6c4aa00ae36662962d6f748ff371a23e1b87a6a96442dddefbf110b,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,81,5349,49.06,1,110.4,1.5143017386427369
2023-02-12,23852699546370245,dc8f44803fe390f682cdff277fa0982d8b3780f8887894653600b916f9987391,e56c974ed9ccd1e692880bc40f9ef4b47c702613a861493fc84e0e8cf4c8cd25,151ba4eda28fca4cdb484db93d9b19bf54e41b70e788e17b43feb917f2b11acb,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,86,5306,36.83,1,250.0,1.6208066339992462
2023-11-09,23852076784030245,8981f6e12a7544c9cc045d49e9b3454ebd3a2daed95b9d5e5abe75a659f784cd,c4b10637f2bfcca94d200f376a9018bc6fbfd9e0b7f399d66a03b4ee4a1bfdcf,7317a75a058c164d19da82ff6e1b43f1298bc5807755cb494c594da26ff4ac63,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,12,932,15.76,4,370.23,1.2875536480686696
2023-11-09,23852076784030245,8981f6e12a7544c9cc045d49e9b3454ebd3a2daed95b9d5e5abe75a659f784cd,c4b10637f2bfcca94d200f376a9018bc6fbfd9e0b7f399d66a03b4ee4a1bfdcf,8d713347a6453ef176b406c004d4808cd1b2b910f482da7e965c1bbe8cb55e7d,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,54,5249,72.72,2,247.38,1.028767384263669
2023-11-09,23853477225750245,37b6c41797ac658eddf156b7ddc8510ea165753ee56f0d738ee4d7358d9ca01f,fdc27e47832686d7d6794db177fa8a4110cd9461b5e0c5afd62a741328d4af64,b46e4e1205e87c74917f59fe0471b980bdbc228216da0a8db974b87ae37f0b55,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,3,785,9.17,2,276.48,0.3821656050955414
2023-11-09,23853477225750245,37b6c41797ac658eddf156b7ddc8510ea165753ee56f0d738ee4d7358d9ca01f,5e573d4c8460a1e7866eeb20eeb1e5b28f300e20785f3749b2351771e4dacf95,f3903dacf3801f54855cd4a1c7970e70b8d8d8c1491595612fcef658eb446d17,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,7,1175,10.12,2,278.77,0.5957446808510638
2025-01-26,6658775365417,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,05bb3256c46e7f2a9987eb06dfe0697ef25e5ee6c3639d48ef1ffcf591f0d68f,c28adea567150ba03ae673b544eb76c065a1369c56b914fd6f8308bfeada3c1a,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,86936315fce40c126916c0c980e24be16cd8fd390243c6740f58c62d08cea336,38,1288,53.215158,2,497.0,2.950310559006211
2025-01-26,6608756554617,15ca546af6e3ffe98eca1caaa2d0b89d8e3322945587bf184bbbec6f4ad9dcc2,97cc252894654d521fdaa06ca7762f8e5634e13ad3843c0422c38b6c972afe71,96988c4ca3a436a2ff0dbddeeef4efee53519f1d4c48c673e5809c48b8354b62,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,109,6189,116.402695,5,1491.0,1.761189206656972
2025-01-26,120214496709760246,3d47fd62bc4a67f24fa2491d7fafa624e36e934727df0e696e1cb3b9f30e9128,f49d5c7b23e927068dc477e917a96f493f6bd8d5e5e68bd457d14e6845671e63,8fb2ac506abb255edf3939e539a5abd5fd597481221282166985c1d164844b13,4f43c8db6c11029f6272df452d56b4a4e72fdd02a49abd9abad54af2f0fe08d8,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,24,2992,32.3,1,104.0,0.8021390374331552
2025-01-26,120214496709760246,3d47fd62bc4a67f24fa2491d7fafa624e36e934727df0e696e1cb3b9f30e9128,f49d5c7b23e927068dc477e917a96f493f6bd8d5e5e68bd457d14e6845671e63,08716b886e8b25fb0ad6cd351e14128e2b5a675927af0efd78a349202a16365e,4f43c8db6c11029f6272df452d56b4a4e72fdd02a49abd9abad54af2f0fe08d8,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,317,17560,146.16,1,49.0,1.8052391799544416
2025-01-26,120214497556560246,31710c1ccdfeea68eae6b2c9ba31891ce773e01462b772acad65b36ec640b273,6f61048d0477b0b2e0f1f713141400e32656adf8f392dfbb0f6ce6b05022b4d2,0015e855d797447500fa1b3098c85955a38f3abaaacb069fb0d72e1da1ca3455,4f43c8db6c11029f6272df452d56b4a4e72fdd02a49abd9abad54af2f0fe08d8,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,16,3317,28.14,1,93.67,0.482363581549593
2024-02-12,23852076784030245,8981f6e12a7544c9cc045d49e9b3454ebd3a2daed95b9d5e5abe75a659f784cd,c4b10637f2bfcca94d200f376a9018bc6fbfd9e0b7f399d66a03b4ee4a1bfdcf,8d713347a6453ef176b406c004d4808cd1b2b910f482da7e965c1bbe8cb55e7d,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,135,13016,112.93,2,131.48,1.0371850030731409
2024-02-12,23852059773990245,d980e5c7878a518d336fe59f221d0cec5846976dfb361578e526b9d2633c16fe,a0ac820ad72178916da012d24678c2e3d68e135eb5c3cba53e7329fd04735729,f2c8f83e3769a3a6dccc09ff8864f3b7c05808ea9fc2eb568e8e3256ca7defbe,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,49,5893,47.77,1,102.4,0.83149499406075
2024-02-12,23853477225750245,37b6c41797ac658eddf156b7ddc8510ea165753ee56f0d738ee4d7358d9ca01f,40b69920e421a5111df75107a39229b2adefa39b4af80c8c5bedbc5a1653cf43,42162fa9d6989bfc32c0c9d29d8159795ddb9ca0782b16149f8f79c9a81c81f4,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,20,3374,26.39,1,30.75,0.5927682276229994
2024-02-12,23853477230890245,2964ae3c0066bae474c012c523f038feee41eb02b3afe4c0894c34671ed4f802,13d9ba9ec65518adada92b2f33c814ede39efd74f551ba2c40dd72cdb62d66c9,8f1045ead84f1ce8fc342d2d50258a005aad3dbd024a7d93044dba95504ef35f,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,40,12041,63.33,1,45.0,0.3321983223984719
2024-02-12,23853477230890245,2964ae3c0066bae474c012c523f038feee41eb02b3afe4c0894c34671ed4f802,93b6b554da91b57ea8dad571b0451f9e5a59786c2de56737c5ee47b369f2d702,84b886f3721edb8e8387b4477761bf6b8fe9ad1f0d69edee4408cb2842610e86,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,10,4212,29.99,1,95.0,0.2374169040835707
2023-01-05,23852289888620245,9895f238caf8012bddad000696eb2945637f26696b14ff9a80f65f076c8d887f,b6776e3b68269af5c95439173fa146b85aa57e490c95dcbe3726dd3d1b302c93,d017be3389cdc01b8f82017af1985d48acb514f6a8ba63393fbf6a7d4267896a,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,24,3142,20.38,1,69.0,0.7638446849140674
2023-01-05,23852289888660245,38c5ebb2dd36f5c8a1011194f1364427ef5bee5dda0604d0e53a456f4a8b6340,d1880ad017c18e7ccdaa56ae919b9d3795f348478d1fe1886f1fdc41244a63c9,1417956085a5ca7fa1272f8a9e27f86feae9edf182b6edd842255b034151ebce,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,36,5078,34.11,3,247.04,0.7089405277668374
2023-06-02,23852059773990245,d980e5c7878a518d336fe59f221d0cec5846976dfb361578e526b9d2633c16fe,a0ac820ad72178916da012d24678c2e3d68e135eb5c3cba53e7329fd04735729,f2c8f83e3769a3a6dccc09ff8864f3b7c05808ea9fc2eb568e8e3256ca7defbe,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,195,15411,165.02,1,264.6,1.265329959120109
2023-06-02,23853477230890245,2964ae3c0066bae474c012c523f038feee41eb02b3afe4c0894c34671ed4f802,7ad78f7e5e05fa0cd5f3e462f9d7dac48acb8c1716405be8c0f661e6231120a2,2afaf6cbf724f4bffc6949e80a6d79565add7e8bac24de0646d66b197b1e095c,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,45,9057,49.68,3,330.0,0.4968532626697582
2023-06-02,23853477230890245,2964ae3c0066bae474c012c523f038feee41eb02b3afe4c0894c34671ed4f802,725726b1cb978297f0dd7e823c23bf8dfd0274eff7f606de5a1793f18ddff27e,8cacb9744a1ae0358f941a819c93b5b406ef350dc730ef345c3588602db9dfbc,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,6,2070,18.59,1,58.5,0.2898550724637681
2023-06-02,23853477230890245,2964ae3c0066bae474c012c523f038feee41eb02b3afe4c0894c34671ed4f802,92cdd8a7959c739d42994043a3d2943d15166538855a2cccafad49415d7e931a,4728df041c8faf1bd975a251f5c1f960c2fa9741c5cbf7d89ecb618a985c23e4,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,14,899,10.16,1,63.75,1.557285873192436
2023-06-02,23853542091740245,1210c32753a596b879f66072960cf4a10c2308e492ab712afb8639e2d911e2ee,c4b10637f2bfcca94d200f376a9018bc6fbfd9e0b7f399d66a03b4ee4a1bfdcf,7841517c9e1c2c0bf951c66f92fcfed5acec9d6edd124277d58271132716cbac,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,22,2893,20.31,3,6.17,0.7604562737642585
2024-07-10,120204309798270147,153c5c6f71b2d021f14a66a1dae6d2fba3e73d65d7eb2ba7e096a30f4e48d0aa,e6c0d040b8f863294d21f03dfd6a272c544fbf536bf5d41ac07fbc0c3f05240f,f5a152850ecf134691327c36071e032d5d055d0292c12a8f60dac4c44f955b1a,613689d4886b763532a77241c71579ac23a48f6ed5c9aaa757ff48b2bc371ace,bb1c202965ca241975a90c4d4db43001bad7ee64ba9b4411be5d2010ac8db164,5,1388,33.23,1,1285.0,0.3602305475504322
2024-07-10,120204309798270147,153c5c6f71b2d021f14a66a1dae6d2fba3e73d65d7eb2ba7e096a30f4e48d0aa,e6c0d040b8f863294d21f03dfd6a272c544fbf536bf5d41ac07fbc0c3f05240f,a9779258bb48b01ad0ac2ec1baf44626a13345efc3bb7d61da77a397adeb6a33,613689d4886b763532a77241c71579ac23a48f6ed5c9aaa757ff48b2bc371ace,bb1c202965ca241975a90c4d4db43001bad7ee64ba9b4411be5d2010ac8db164,4,1856,36.83,1,171.0,0.2155172413793103
2024-07-10,120207506726180147,21ba9ac957c1f5a7942f6d8f4250131ec893f13ad122bf7d6abefea07e9edb18,e6c0d040b8f863294d21f03dfd6a272c544fbf536bf5d41ac07fbc0c3f05240f,0df36cd7dc9ea87551a4f6273819a95212d68b7288fb8383f3bf6017b8860bad,613689d4886b763532a77241c71579ac23a48f6ed5c9aaa757ff48b2bc371ace,bb1c202965ca241975a90c4d4db43001bad7ee64ba9b4411be5d2010ac8db164,10,1696,32.43,1,791.0,0.589622641509434
